Word count,Word count limit ratio,Sentence count,Long sentences,Voice,Tense,Spell errors,Grammatical Errors,SS Essay,SS Topic Essay,Vocabulary,Score,Essay ID,Essay Set
381,0.238,29,0.3793103448275862,1.0,0.5492957746478874,0.049868766404199474,0.047244094488188976,0.9373111428147975,0.9437383230971083,0.274,24,17871,7
157,0.6859999999999999,13,0.3076923076923077,1.0,0.4857142857142857,0.050955414012738856,0.03184713375796178,0.7565521270533542,0.789788915144165,0.124,18,17872,7
201,0.598,16,0.1875,1.0,0.4,0.014925373134328358,0.014925373134328358,1.1367833651007666,1.1191715113590113,0.12,16,17873,7
169,0.6619999999999999,8,0.625,0.9583333333333334,0.4186046511627907,0.07692307692307693,0.011834319526627219,0.8733304217561983,0.6957106782106782,0.108,20,17874,7
177,0.646,6,1.0,0.9615384615384616,0.6046511627906976,0.022598870056497175,0.022598870056497175,1.0019183598017174,0.739082211810558,0.11,12,17875,7
222,0.556,14,0.35714285714285715,1.0,0.5087719298245614,0.013513513513513514,0.018018018018018018,0.8282177102233759,0.8968834903301993,0.148,19,17876,7
122,0.756,11,0.2727272727272727,1.0,0.6451612903225806,0.040983606557377046,0.02459016393442623,1.0094700597407702,0.9705750193515441,0.086,10,17878,7
44,0.912,5,0.2,1.0,0.3,0.1590909090909091,0.0,0.49148780998401403,0.5860419695492851,0.038,7,17879,7
110,0.78,7,0.42857142857142855,1.0,0.6,0.00909090909090909,0.0,0.7329264237051597,0.8349363475287741,0.096,16,17880,7
185,0.63,10,0.7,1.0,0.4146341463414634,0.02702702702702703,0.005405405405405406,1.4892860154538956,1.2192815074980385,0.104,12,17881,7
73,0.854,3,1.0,1.0,0.42105263157894735,0.0821917808219178,0.0547945205479452,0.5414315731147921,0.4793113890518604,0.052,12,17882,7
216,0.5680000000000001,15,0.4666666666666667,1.0,0.41509433962264153,0.06944444444444445,0.018518518518518517,0.8656882394143385,0.8522461453927022,0.144,20,17883,7
222,0.556,20,0.2,0.9615384615384616,0.3953488372093023,0.02702702702702703,0.0045045045045045045,0.976579459269146,0.7669349317580987,0.172,24,17884,7
132,0.736,4,0.75,1.0,0.5172413793103449,0.015151515151515152,0.007575757575757576,0.6689253287073799,0.805046596921597,0.068,9,17885,7
66,0.868,6,0.16666666666666666,1.0,0.5882352941176471,0.0,0.015151515151515152,1.0838259329046798,0.724513244111958,0.038,9,17886,7
249,0.502,23,0.17391304347826086,0.9777777777777777,0.43478260869565216,0.03614457831325301,0.03614457831325301,1.4255642211093456,1.1708806290853304,0.18,20,17887,7
195,0.61,14,0.2857142857142857,0.9642857142857143,0.5681818181818182,0.020512820512820513,0.015384615384615385,0.9497897125980176,0.8990215254567522,0.13,16,17888,7
130,0.74,8,0.375,1.0,0.5714285714285714,0.09230769230769231,0.015384615384615385,1.367785659281195,0.7349606990231992,0.064,8,17889,7
125,0.75,7,0.5714285714285714,1.0,0.4642857142857143,0.024,0.024,0.8926502317805058,0.9000214991234368,0.082,15,17890,7
64,0.872,9,0.1111111111111111,1.0,0.5625,0.03125,0.046875,0.9953548215405986,0.650020892256229,0.046,20,17891,7
166,0.6679999999999999,14,0.35714285714285715,0.96,0.5757575757575758,0.006024096385542169,0.0,0.7839057604663796,0.620349665498966,0.118,17,17892,7
91,0.8180000000000001,6,0.3333333333333333,0.9375,0.5217391304347826,0.08791208791208792,0.03296703296703297,0.9607892361221935,0.7197304410044899,0.08,18,17893,7
44,0.912,4,0.0,1.0,0.5,0.045454545454545456,0.0,0.5994117906946853,0.41239954489954483,0.032,13,17894,7
306,0.388,13,0.6923076923076923,1.0,0.46296296296296297,0.0392156862745098,0.02287581699346405,1.0660329888660707,0.7587198990383222,0.202,12,17896,7
173,0.654,7,0.5714285714285714,1.0,0.5,0.023121387283236993,0.06358381502890173,0.9452729983879992,0.6977515064171673,0.126,20,17897,7
194,0.612,15,0.3333333333333333,1.0,0.5,0.015463917525773196,0.0,0.9736088628230036,0.911359734215563,0.108,16,17898,7
592,0.18399999999999994,51,0.21568627450980393,0.989247311827957,0.36774193548387096,0.02702702702702703,0.02027027027027027,1.0622799279629842,1.0832362816758343,0.416,24,17899,7
157,0.6859999999999999,7,0.7142857142857143,0.9583333333333334,0.5151515151515151,0.03184713375796178,0.044585987261146494,0.7762463242450338,0.63552743700397,0.086,16,17900,7
90,0.8200000000000001,11,0.18181818181818182,1.0,0.38095238095238093,0.03333333333333333,0.05555555555555555,0.7965833155177923,0.5957729051150705,0.064,10,17901,7
237,0.526,15,0.4666666666666667,0.9117647058823529,0.45901639344262296,0.02531645569620253,0.008438818565400843,1.1278608284093188,0.9158072715014791,0.138,17,17902,7
83,0.834,5,0.6,1.0,0.5263157894736842,0.07228915662650602,0.0,1.223648392770476,0.6993478476982642,0.044,12,17903,7
112,0.776,11,0.18181818181818182,1.0,0.65,0.03571428571428571,0.08035714285714286,0.4910047619097585,0.4933282193808351,0.078,17,17904,7
77,0.846,1,1.0,1.0,0.5,0.03896103896103896,0.03896103896103896,0.0,0.0,0.044,8,17905,7
162,0.6759999999999999,13,0.23076923076923078,1.0,0.46153846153846156,0.0,0.030864197530864196,0.7774584732598905,0.6693321134868627,0.138,22,17906,7
190,0.62,10,0.7,0.96875,0.391304347826087,0.02631578947368421,0.015789473684210527,0.9889724531977909,0.945154767610545,0.12,24,17908,7
200,0.6,10,0.5,0.967741935483871,0.45454545454545453,0.005,0.025,0.8453942495840672,0.6908569377278996,0.12,21,17909,7
229,0.542,18,0.3888888888888889,1.0,0.6097560975609756,0.043668122270742356,0.008733624454148471,0.9067700023414017,0.8607511769616744,0.144,19,17910,7
179,0.642,20,0.2,1.0,0.4883720930232558,0.061452513966480445,0.03910614525139665,1.0106987114962354,0.8859155735528534,0.136,19,17911,7
170,0.6599999999999999,13,0.3076923076923077,1.0,0.41304347826086957,0.041176470588235294,0.047058823529411764,0.7005400559833526,0.7351766237683763,0.126,12,17912,7
112,0.776,7,0.14285714285714285,1.0,0.5185185185185185,0.044642857142857144,0.017857142857142856,0.9102718482163009,0.6732676125526375,0.074,16,17913,7
112,0.776,4,0.75,1.0,0.4074074074074074,0.008928571428571428,0.008928571428571428,0.7103062746077451,0.47806117493617495,0.088,12,17914,7
117,0.766,6,0.6666666666666666,0.95,0.52,0.017094017094017096,0.03418803418803419,0.968224269229607,0.6225379798937963,0.076,15,17915,7
87,0.8260000000000001,4,1.0,1.0,0.3888888888888889,0.08045977011494253,0.034482758620689655,0.925167047458714,0.3964703120953121,0.054,9,17916,7
105,0.79,3,1.0,0.9285714285714286,0.45454545454545453,0.0,0.009523809523809525,0.7677701756817182,0.5217523025751054,0.054,8,17917,7
133,0.734,6,0.6666666666666666,1.0,0.5294117647058824,0.03007518796992481,0.06766917293233082,1.1588724487705333,0.5493698160995084,0.082,14,17918,7
256,0.488,17,0.47058823529411764,0.9545454545454546,0.6896551724137931,0.0078125,0.015625,1.0994469007605834,0.9915448051975513,0.154,23,17919,7
63,0.874,6,0.16666666666666666,1.0,0.5714285714285714,0.0,0.09523809523809523,0.8114544991212561,0.7379873304612773,0.058,14,17920,7
213,0.5740000000000001,6,0.8333333333333334,1.0,0.3584905660377358,0.13615023474178403,0.028169014084507043,1.1404205267898517,0.7943876480642281,0.12,10,17921,7
128,0.744,11,0.36363636363636365,1.0,0.6333333333333333,0.03125,0.0078125,0.9885963230882362,0.8113022966536915,0.096,17,17922,7
203,0.594,17,0.17647058823529413,1.0,0.4090909090909091,0.03940886699507389,0.029556650246305417,0.7050912212575834,0.8137200669904473,0.144,21,17923,7
295,0.41000000000000003,30,0.16666666666666666,0.975,0.39473684210526316,0.030508474576271188,0.1152542372881356,0.9616096943370805,0.8604803543989377,0.214,24,17924,7
291,0.41800000000000004,16,0.5625,1.0,0.4032258064516129,0.041237113402061855,0.054982817869415807,1.2007452620339722,1.153489415676916,0.186,21,17926,7
119,0.762,8,0.375,1.0,0.4444444444444444,0.18487394957983194,0.025210084033613446,0.41989114862145316,0.5041271034929122,0.1,6,17927,7
172,0.656,4,1.0,1.0,0.6571428571428571,0.023255813953488372,0.01744186046511628,0.7102511423492167,0.4736228354978355,0.096,12,17928,7
224,0.552,13,0.46153846153846156,1.0,0.5306122448979592,0.008928571428571428,0.0,1.1519314012790607,0.9396366549432976,0.128,21,17930,7
184,0.632,17,0.23529411764705882,1.0,0.43478260869565216,0.059782608695652176,0.010869565217391304,0.9030287879942525,0.891624846342436,0.158,24,17931,7
315,0.37,25,0.36,1.0,0.4533333333333333,0.009523809523809525,0.06031746031746032,0.9543173518340177,0.9311417478622969,0.212,24,17932,7
95,0.81,10,0.2,1.0,0.631578947368421,0.010526315789473684,0.021052631578947368,0.6584520280464539,0.6351541696990247,0.066,15,17933,7
124,0.752,6,0.5,1.0,0.4838709677419355,0.04032258064516129,0.03225806451612903,0.8236240892878245,0.7442065203893035,0.084,14,17935,7
48,0.904,4,0.0,1.0,0.5625,0.0625,0.020833333333333332,0.7839234839234838,0.4273455942205942,0.032,9,17936,7
65,0.87,5,0.2,1.0,0.6666666666666666,0.046153846153846156,0.0,1.1995005115902733,0.8214867251604251,0.038,9,17937,7
312,0.376,17,0.5882352941176471,1.0,0.39473684210526316,0.03205128205128205,0.01282051282051282,1.3928528404587048,0.911614687250583,0.136,9,17938,7
247,0.506,23,0.21739130434782608,1.0,0.4727272727272727,0.008097165991902834,0.016194331983805668,0.8086760845484302,0.9982102702391839,0.2,22,17939,7
80,0.84,7,0.14285714285714285,1.0,0.7777777777777778,0.1,0.0375,0.709804822132644,0.6742945194456774,0.06,8,17940,7
137,0.726,5,0.6,0.9473684210526315,0.5483870967741935,0.0364963503649635,0.0364963503649635,0.9619228118215973,0.5351311863813645,0.092,15,17941,7
116,0.768,5,1.0,1.0,0.5454545454545454,0.008620689655172414,0.017241379310344827,0.6369144073959232,0.5800782829780685,0.106,20,17942,7
167,0.6659999999999999,4,0.75,1.0,0.4857142857142857,0.0658682634730539,0.017964071856287425,0.7498516025759615,0.7366305453805455,0.088,10,17943,7
150,0.7,11,0.45454545454545453,1.0,0.4444444444444444,0.08,0.006666666666666667,1.0405569813487525,0.7451671811561086,0.088,18,17944,7
129,0.742,5,0.8,0.6666666666666666,0.4074074074074074,0.015503875968992248,0.0,0.7184477187538532,0.6294287052512215,0.104,18,17945,7
76,0.848,5,0.4,1.0,0.5555555555555556,0.013157894736842105,0.0,0.9011872431458856,0.8729499885968439,0.05,14,17946,7
326,0.348,35,0.14285714285714285,1.0,0.4626865671641791,0.05521472392638037,0.02147239263803681,1.0477924887733092,0.9325695418592309,0.236,23,17947,7
93,0.8140000000000001,6,0.5,1.0,0.4782608695652174,0.08602150537634409,0.08602150537634409,0.5676405711523143,0.4765886525100961,0.066,6,17949,7
64,0.872,5,0.4,1.0,0.47058823529411764,0.0,0.0,1.072428034111304,0.6369147046946718,0.036,11,17950,7
65,0.87,2,0.5,1.0,0.6,0.06153846153846154,0.06153846153846154,0.6989795918367347,0.3080357142857143,0.058,9,17951,7
203,0.594,15,0.4,1.0,0.5961538461538461,0.0049261083743842365,0.009852216748768473,1.5421905717145892,1.093226804908429,0.108,21,17952,7
151,0.698,9,0.6666666666666666,0.9615384615384616,0.6153846153846154,0.046357615894039736,0.013245033112582781,1.079589192482016,0.6537269262108383,0.1,16,17953,7
160,0.6799999999999999,13,0.38461538461538464,1.0,0.4444444444444444,0.01875,0.00625,0.9535506054838345,0.7411858025676238,0.106,11,17954,7
145,0.71,6,0.6666666666666666,1.0,0.4411764705882353,0.020689655172413793,0.013793103448275862,0.9129134359381187,0.9077773887351415,0.096,20,17955,7
80,0.84,5,0.6,0.75,0.5,0.0375,0.025,0.7411309702330898,0.5287279286325111,0.056,8,17957,7
84,0.832,4,0.5,1.0,0.8,0.011904761904761904,0.05952380952380952,0.7756771006771007,0.7600534188034188,0.044,7,17959,7
166,0.6679999999999999,9,0.5555555555555556,1.0,0.6875,0.06626506024096386,0.006024096385542169,1.0320428907355004,0.792307858656358,0.112,17,17961,7
150,0.7,9,0.4444444444444444,0.9565217391304348,0.7837837837837838,0.02666666666666667,0.013333333333333334,1.1527618670914224,0.8601211701967291,0.078,14,17962,7
465,0.06999999999999995,13,0.8461538461538461,1.0,0.5225225225225225,0.04516129032258064,0.017204301075268817,1.0963135247280438,0.857160976333359,0.228,22,17963,7
154,0.692,17,0.17647058823529413,0.9,0.34210526315789475,0.025974025974025976,0.032467532467532464,0.663796474704203,0.7865293746236608,0.13,21,17964,7
167,0.6659999999999999,11,0.5454545454545454,1.0,0.3611111111111111,0.011976047904191617,0.0,1.2248029881584674,0.8499732241089468,0.084,12,17965,7
188,0.624,13,0.38461538461538464,1.0,0.48936170212765956,0.02127659574468085,0.005319148936170213,0.7924153331786488,0.8854190187202929,0.126,18,17966,7
302,0.396,19,0.5263157894736842,1.0,0.375,0.11589403973509933,0.023178807947019868,1.2654279881063364,0.9257866248942794,0.206,12,17967,7
139,0.722,12,0.16666666666666666,0.9545454545454546,0.5945945945945946,0.08633093525179857,0.02158273381294964,0.9374243125792158,0.8226701449820444,0.112,19,17968,7
121,0.758,7,0.42857142857142855,1.0,0.47368421052631576,0.049586776859504134,0.008264462809917356,0.8769280832689725,0.6293354089819542,0.086,16,17969,7
56,0.888,5,0.0,1.0,0.875,0.05357142857142857,0.05357142857142857,0.6373777369560183,0.5906803946840594,0.044,11,17970,7
248,0.504,12,0.5,0.9736842105263158,0.3561643835616438,0.036290322580645164,0.1532258064516129,0.7271390417875885,0.6909773018513278,0.204,18,17971,7
142,0.716,7,0.42857142857142855,0.9375,0.64,0.028169014084507043,0.028169014084507043,0.6836213127451155,0.5640667330402566,0.11,15,17973,7
203,0.594,15,0.4,1.0,0.4576271186440678,0.009852216748768473,0.10837438423645321,1.071424061417571,0.7731720876758825,0.144,17,17974,7
211,0.5780000000000001,17,0.35294117647058826,1.0,0.6486486486486487,0.023696682464454975,0.018957345971563982,1.0389976914192984,0.9548055548371507,0.16,16,17975,7
115,0.77,9,0.2222222222222222,0.9,0.6153846153846154,0.034782608695652174,0.008695652173913044,0.9592477471134551,0.9874821106022679,0.074,9,17976,7
73,0.854,3,1.0,1.0,0.42857142857142855,0.0136986301369863,0.0273972602739726,0.6401094987355134,0.5506648297703762,0.056,16,17977,7
76,0.848,9,0.0,1.0,0.4,0.05263157894736842,0.06578947368421052,0.5026558503511614,0.5831989620384069,0.066,9,17978,7
135,0.73,2,1.0,1.0,0.38235294117647056,0.022222222222222223,0.014814814814814815,0.47358891108891105,0.5921794871794872,0.084,17,17979,7
196,0.608,12,0.4166666666666667,1.0,0.5652173913043478,0.03571428571428571,0.0663265306122449,0.9515223074214403,0.8415374051121427,0.15,24,17980,7
145,0.71,12,0.25,1.0,0.5161290322580645,0.020689655172413793,0.006896551724137931,0.7947912472033354,0.9784103302926485,0.108,11,17981,7
91,0.8180000000000001,8,0.25,0.8,0.4,0.054945054945054944,0.03296703296703297,1.326232646321932,0.742086038961039,0.04,9,17982,7
145,0.71,11,0.36363636363636365,1.0,0.43243243243243246,0.013793103448275862,0.027586206896551724,0.901593809383863,0.7167918611395295,0.096,18,17983,7
151,0.698,16,0.0625,1.0,0.34782608695652173,0.039735099337748346,0.033112582781456956,1.1384019667881207,0.8217173197173196,0.1,18,17984,7
109,0.782,9,0.4444444444444444,1.0,0.45454545454545453,0.01834862385321101,0.05504587155963303,0.7422648747290109,0.7560976905022448,0.09,14,17985,7
261,0.478,22,0.2727272727272727,1.0,0.6470588235294118,0.01532567049808429,0.0038314176245210726,1.0846459698078637,1.1123995934676776,0.162,17,17986,7
213,0.5740000000000001,12,0.3333333333333333,1.0,0.5573770491803278,0.009389671361502348,0.014084507042253521,1.0485398421032917,0.8797965297589525,0.128,18,17987,7
109,0.782,7,0.5714285714285714,1.0,0.5384615384615384,0.09174311926605505,0.027522935779816515,0.9155659564819736,0.6296923977808999,0.062,15,17988,7
76,0.848,6,0.16666666666666666,1.0,0.6875,0.02631578947368421,0.0,0.5832541025007724,0.5423778945029107,0.06,13,17989,7
203,0.594,3,0.6666666666666666,1.0,0.6296296296296297,0.019704433497536946,0.27586206896551724,1.0627365572046008,0.5308280704300183,0.09,11,17990,7
330,0.33999999999999997,30,0.23333333333333334,1.0,0.48148148148148145,0.0030303030303030303,0.06060606060606061,0.9855920179746336,0.8756640662642786,0.218,24,17991,7
29,0.942,2,0.5,0.75,0.8888888888888888,0.0,0.034482758620689655,0.6666666666666667,0.33801282051282056,0.02,7,17992,7
155,0.69,7,0.7142857142857143,1.0,0.5555555555555556,0.025806451612903226,0.03225806451612903,0.8019429537402778,0.6823267019562578,0.132,17,17993,7
86,0.8280000000000001,1,1.0,1.0,0.42857142857142855,0.05813953488372093,0.10465116279069768,0.0,0.0,0.056,11,17996,7
198,0.604,8,0.5,0.9722222222222222,0.6444444444444445,0.03535353535353535,0.020202020202020204,1.09795708919467,0.7286521464646465,0.096,16,17997,7
163,0.6739999999999999,12,0.25,1.0,0.3684210526315789,0.006134969325153374,0.024539877300613498,1.1715931157269854,0.8621361497137029,0.106,17,17998,7
295,0.41000000000000003,25,0.2,0.9523809523809523,0.5428571428571428,0.01694915254237288,0.006779661016949152,1.102457221464223,0.9960850763874477,0.206,22,18000,7
67,0.866,5,0.2,0.8888888888888888,0.35714285714285715,0.08955223880597014,0.029850746268656716,0.47889668158912607,0.4032632480694036,0.052,12,18001,7
209,0.5820000000000001,9,0.5555555555555556,0.9736842105263158,0.6031746031746031,0.019138755980861243,0.05263157894736842,1.269953145420324,0.7573370715124025,0.1,12,18002,7
179,0.642,19,0.05263157894736842,1.0,0.4666666666666667,0.0446927374301676,0.0335195530726257,1.116666581361024,0.8234645405465949,0.1,16,18004,7
235,0.53,21,0.23809523809523808,1.0,0.45652173913043476,0.08085106382978724,0.02127659574468085,0.9008212266617917,0.8760278671679375,0.204,20,18005,7
208,0.5840000000000001,18,0.16666666666666666,0.96875,0.6444444444444445,0.004807692307692308,0.014423076923076924,1.1258920637898118,1.002071576237928,0.138,16,18006,7
134,0.732,8,0.5,0.95,0.5806451612903226,0.007462686567164179,0.022388059701492536,1.001693429515496,0.9410345016503106,0.074,15,18008,7
87,0.8260000000000001,2,1.0,0.8571428571428571,0.5,0.04597701149425287,0.0,0.8433333333333334,0.2900910894660895,0.056,8,18011,7
196,0.608,13,0.38461538461538464,0.95,0.47058823529411764,0.09183673469387756,0.07142857142857142,0.7902502193675289,0.6782410650325981,0.188,17,18012,7
161,0.6779999999999999,6,0.3333333333333333,1.0,0.5806451612903226,0.055900621118012424,0.018633540372670808,0.9773487012925322,0.7034918705551596,0.09,13,18013,7
144,0.712,15,0.06666666666666667,1.0,0.4473684210526316,0.013888888888888888,0.020833333333333332,0.9392472834068557,0.888463961212226,0.13,20,18014,7
259,0.482,2,1.0,1.0,0.5333333333333333,0.03474903474903475,0.03088803088803089,0.5983728914763398,0.38016534391534396,0.168,14,18015,7
271,0.45799999999999996,33,0.06060606060606061,0.9772727272727273,0.3875,0.0,0.05904059040590406,0.9258040535139783,0.8451960363623157,0.198,24,18016,7
211,0.5780000000000001,19,0.15789473684210525,0.9714285714285714,0.42592592592592593,0.037914691943127965,0.018957345971563982,1.167374230712608,0.9140083808547339,0.114,17,18017,7
70,0.86,7,0.14285714285714285,1.0,0.6470588235294118,0.05714285714285714,0.0,0.6532024108742049,0.5899113281010513,0.054,12,18018,7
280,0.43999999999999995,17,0.5882352941176471,0.8888888888888888,0.5942028985507246,0.03214285714285714,0.010714285714285714,1.1666493393219906,0.8362220599742893,0.17,20,18019,7
107,0.786,11,0.09090909090909091,1.0,0.56,0.037383177570093455,0.009345794392523364,0.6711105534697017,0.6381093155822378,0.074,13,18020,7
103,0.794,4,0.75,1.0,0.4074074074074074,0.009708737864077669,0.06796116504854369,1.0652325760659094,0.820787037037037,0.064,16,18021,7
296,0.40800000000000003,20,0.3,0.9767441860465116,0.5714285714285714,0.0033783783783783786,0.0033783783783783786,1.2086848509823314,1.222027717418924,0.18,18,18022,7
163,0.6739999999999999,10,0.4,1.0,0.4,0.09815950920245399,0.11042944785276074,0.6275292883429066,0.6764654957797308,0.138,12,18023,7
215,0.5700000000000001,14,0.42857142857142855,1.0,0.42105263157894735,0.037209302325581395,0.06046511627906977,1.5818678385916283,0.9982340908752162,0.162,21,18025,7
129,0.742,9,0.3333333333333333,1.0,0.5,0.007751937984496124,0.007751937984496124,0.6753032445292932,0.8288068018541788,0.084,19,18026,7
196,0.608,10,0.5,1.0,0.5,0.00510204081632653,0.00510204081632653,1.0983066245556112,0.8593828990070606,0.116,23,18028,7
192,0.616,11,0.5454545454545454,1.0,0.7,0.046875,0.015625,1.286168665672319,0.9027382776862444,0.118,17,18029,7
272,0.45599999999999996,16,0.5625,1.0,0.5084745762711864,0.003676470588235294,0.007352941176470588,1.2445413114289379,1.1083033286158288,0.148,21,18030,7
73,0.854,5,0.4,0.8888888888888888,0.4,0.0273972602739726,0.0136986301369863,0.7026193312549773,0.8145965644079911,0.052,9,18031,7
99,0.802,5,0.4,1.0,0.56,0.020202020202020204,0.010101010101010102,0.6500705546833445,0.5886612209791667,0.07,15,18032,7
85,0.83,7,0.14285714285714285,1.0,0.5,0.023529411764705882,0.023529411764705882,1.0372665843134252,0.8071337193579919,0.05,12,18033,7
421,0.15800000000000003,29,0.41379310344827586,1.0,0.4215686274509804,0.009501187648456057,0.023752969121140142,1.3361896396326405,1.2639528155065667,0.238,24,18034,7
77,0.846,4,0.75,1.0,0.5294117647058824,0.03896103896103896,0.012987012987012988,0.5912889579556245,0.49385276760276764,0.052,16,18035,7
51,0.898,3,0.3333333333333333,1.0,0.6363636363636364,0.13725490196078433,0.0196078431372549,0.798660399600052,0.4305589259840432,0.034,8,18036,7
91,0.8180000000000001,6,0.16666666666666666,1.0,0.5217391304347826,0.04395604395604396,0.04395604395604396,1.3168195998753658,0.6781993326407041,0.072,13,18037,7
175,0.65,14,0.21428571428571427,0.9615384615384616,0.375,0.017142857142857144,0.017142857142857144,0.7851036450950992,0.8164995164370216,0.128,21,18038,7
130,0.74,5,0.6,1.0,0.5862068965517241,0.0,0.007692307692307693,0.5670059279535097,0.61847018747006,0.106,16,18039,7
60,0.88,2,1.0,1.0,0.45454545454545453,0.016666666666666666,0.03333333333333333,0.3437199374699374,0.3685185185185185,0.046,9,18040,7
87,0.8260000000000001,6,0.3333333333333333,1.0,0.4074074074074074,0.09195402298850575,0.022988505747126436,0.6605731124708898,0.5474499623944853,0.06,17,18041,7
