Word count,Word count limit ratio,Sentence count,Long sentences,Voice,Tense,Spell errors,Grammatical Errors,SS Essay,SS Topic Essay,Vocabulary,Score,Essay ID,Essay Set
319,0.6012500000000001,13,0.9230769230769231,1.0,0.5671641791044776,0.0438871473354232,0.05329153605015674,1.2259959806665295,0.8946756504297181,0.12375,33,20775,8
655,0.18125000000000002,30,0.6,0.98989898989899,0.40625,0.004580152671755725,0.00916030534351145,1.3573688930605692,1.1205720524647924,0.225,33,20776,8
485,0.39375000000000004,43,0.2558139534883721,0.9880952380952381,0.4485981308411215,0.004123711340206186,0.05979381443298969,0.9476123318396389,1.0285095405013438,0.195,40,20777,8
601,0.24875000000000003,30,0.6333333333333333,1.0,0.4112903225806452,0.009983361064891847,0.051580698835274545,1.034621464941263,1.1036808175815755,0.25375,36,20778,8
650,0.1875,32,0.8125,0.978494623655914,0.3939393939393939,0.0,0.012307692307692308,1.10805581803643,1.2230963480963484,0.24125,37,20779,8
751,0.06125000000000003,40,0.675,0.98,0.6139240506329114,0.0,0.02929427430093209,1.1568858697719977,1.1372944934790203,0.3025,40,20781,8
579,0.27625,43,0.27906976744186046,0.9726027397260274,0.5555555555555556,0.0,0.015544041450777202,0.9887915933687043,1.129039364794228,0.27,33,20783,8
622,0.22250000000000003,39,0.46153846153846156,0.9625,0.5827338129496403,0.001607717041800643,0.00964630225080386,1.4147699222912944,1.181510275485501,0.18125,37,20784,8
491,0.38625,31,0.5483870967741935,0.9850746268656716,0.3711340206185567,0.002036659877800407,0.018329938900203666,0.9850574670564644,1.1364187479076115,0.2225,42,20785,8
367,0.54125,29,0.20689655172413793,0.98,0.7777777777777778,0.005449591280653951,0.013623978201634877,1.0689407767640453,1.0247635551547758,0.1325,40,20787,8
565,0.29374999999999996,34,0.5294117647058824,1.0,0.3816793893129771,0.0,0.012389380530973451,1.2775487803941896,1.2516882748544276,0.235,40,20790,8
325,0.59375,22,0.4090909090909091,0.9772727272727273,0.5,0.003076923076923077,0.006153846153846154,1.1903541425361102,1.046905073444593,0.13875,38,20791,8
285,0.64375,29,0.06896551724137931,1.0,0.35714285714285715,0.014035087719298246,0.03859649122807018,0.9060140017494968,0.8516007918097879,0.12625,31,20792,8
792,0.010000000000000009,56,0.35714285714285715,0.9826086956521739,0.48333333333333334,0.0,0.010101010101010102,1.110834959893847,1.2872976887913694,0.335,42,20793,8
637,0.20375,36,0.4722222222222222,0.9655172413793104,0.49635036496350365,0.0,0.007849293563579277,1.3302159565062586,1.153993146084359,0.2225,40,20794,8
607,0.24124999999999996,37,0.6216216216216216,0.9888888888888889,0.4228187919463087,0.0,0.016474464579901153,1.3722449637432332,1.133288474924038,0.2025,35,20795,8
846,0.05750000000000011,70,0.22857142857142856,0.9830508474576272,0.4583333333333333,0.001182033096926714,0.04373522458628842,1.201826711028393,1.292386228277269,0.38625,35,20796,8
234,0.7075,12,0.5,1.0,0.45454545454545453,0.0,0.03418803418803419,0.7867468689472784,0.7373390143741158,0.10625,33,20797,8
564,0.29500000000000004,45,0.3111111111111111,0.9873417721518988,0.34532374100719426,0.005319148936170213,0.05673758865248227,1.0901251018599725,1.0445365770594197,0.20375,33,20800,8
830,0.03750000000000009,31,0.9032258064516129,0.9919354838709677,0.4512820512820513,0.0,0.024096385542168676,1.5185428035217903,1.1068904578343792,0.21875,30,20802,8
405,0.49375,20,0.7,0.9245283018867925,0.4782608695652174,0.0024691358024691358,0.03209876543209877,1.0450608020377061,0.976068709676213,0.18875,37,20803,8
424,0.47,21,0.5714285714285714,0.984375,0.40816326530612246,0.0047169811320754715,0.01650943396226415,1.41873009695496,1.0252444661534432,0.13125,40,20804,8
844,0.05499999999999994,43,0.627906976744186,0.9917355371900827,0.39487179487179486,0.0,0.005924170616113744,1.217635135255164,1.266492021006096,0.28875,40,20805,8
573,0.28374999999999995,34,0.47058823529411764,0.9866666666666667,0.5080645161290323,0.005235602094240838,0.05759162303664921,1.160300900136081,1.0721253208179495,0.2325,35,20806,8
466,0.4175,32,0.53125,0.9552238805970149,0.4491525423728814,0.012875536480686695,0.03648068669527897,1.3010706244465808,1.05361420986421,0.1725,35,20807,8
588,0.265,43,0.32558139534883723,0.9770114942528736,0.48872180451127817,0.025510204081632654,0.025510204081632654,1.344945119565939,1.1151550213865684,0.21,31,20808,8
836,0.04499999999999993,56,0.39285714285714285,0.9565217391304348,0.41116751269035534,0.0,0.029904306220095694,1.40279742225961,1.2919871076450584,0.3075,40,20809,8
848,0.06000000000000005,70,0.3142857142857143,0.9629629629629629,0.48947368421052634,0.0011792452830188679,0.03891509433962264,1.1882401274472898,1.2094988703129874,0.33375,40,20812,8
460,0.42500000000000004,24,0.7083333333333334,0.9710144927536232,0.6095238095238096,0.030434782608695653,0.017391304347826087,1.3329126933439495,1.107594446259809,0.18125,36,20813,8
835,0.043749999999999956,77,0.2077922077922078,0.9732142857142857,0.42245989304812837,0.010778443113772455,0.019161676646706587,1.2018577995057533,1.2208524588553118,0.34875,32,20814,8
752,0.06000000000000005,32,0.75,1.0,0.55,0.018617021276595744,0.017287234042553192,1.8385445610738926,1.3301710586866835,0.16625,31,20815,8
259,0.67625,19,0.3157894736842105,1.0,0.45161290322580644,0.007722007722007722,0.04247104247104247,0.867037809168578,0.8017790187398475,0.11125,30,20817,8
840,0.050000000000000044,20,0.8,0.9583333333333334,0.39644970414201186,0.002380952380952381,0.02619047619047619,1.2683254267061617,1.0687395224298846,0.2975,32,20818,8
333,0.58375,17,0.5294117647058824,0.9672131147540983,0.5764705882352941,0.003003003003003003,0.02702702702702703,1.6602766683937795,0.9387464752300223,0.11375,30,20819,8
833,0.04125000000000001,65,0.3076923076923077,0.956989247311828,0.49079754601226994,0.004801920768307323,0.03361344537815126,0.8813536768154652,1.3031759220772847,0.43375,55,20821,8
742,0.07250000000000001,47,0.44680851063829785,0.9905660377358491,0.46296296296296297,0.009433962264150943,0.006738544474393531,1.1483678343920978,1.2318331239506657,0.28375,45,20822,8
772,0.03500000000000003,42,0.5476190476190477,0.9381443298969072,0.46706586826347307,0.0025906735751295338,0.04404145077720207,1.2467164517952303,1.1887313746519106,0.37,41,20823,8
543,0.32125000000000004,47,0.1276595744680851,0.9838709677419355,0.6166666666666667,0.0,0.011049723756906077,1.4629665325778942,1.2378117719269404,0.21375,45,20824,8
513,0.35875,31,0.4838709677419355,1.0,0.53125,0.005847953216374269,0.023391812865497075,1.3499050560518149,1.158741249128098,0.12375,33,20825,8
658,0.1775,83,0.1566265060240964,0.978021978021978,0.55,0.041033434650455926,0.015197568389057751,0.9743008508266229,1.1314408584620281,0.3025,60,20826,8
604,0.245,50,0.28,0.9770114942528736,0.49324324324324326,0.0,0.041390728476821195,1.1631089986918568,1.0954058269066167,0.2575,45,20827,8
250,0.6875,12,0.5833333333333334,1.0,0.6792452830188679,0.012,0.088,1.1348370685619429,1.0144035421540072,0.1,28,20828,8
582,0.27249999999999996,49,0.2857142857142857,0.9710144927536232,0.5130434782608696,0.01718213058419244,0.03436426116838488,0.8148370781545118,1.0082580639613317,0.3225,49,20829,8
620,0.22499999999999998,37,0.5135135135135135,0.9882352941176471,0.34959349593495936,0.0032258064516129032,0.016129032258064516,1.1342793424084299,1.2186764499553695,0.205,33,20830,8
294,0.6325000000000001,9,0.8888888888888888,1.0,0.6617647058823529,0.01020408163265306,0.013605442176870748,1.038572769024104,0.7311345946465306,0.08,29,20831,8
779,0.026249999999999996,45,0.4444444444444444,0.967479674796748,0.5138121546961326,0.0,0.02053915275994865,1.6400317448584176,1.2108792934357941,0.23375,36,20832,8
641,0.19874999999999998,57,0.10526315789473684,0.9764705882352941,0.3875,0.0,0.0390015600624025,1.1341989428756976,1.1548239974679027,0.2525,40,20833,8
638,0.2025,36,0.5277777777777778,0.9866666666666667,0.4017094017094017,0.0,0.001567398119122257,1.1446749275127241,1.1863644233070458,0.25,40,20835,8
519,0.35124999999999995,30,0.6,1.0,0.3853211009174312,0.0038535645472061657,0.011560693641618497,1.3537452627554618,1.2674780429437504,0.1725,40,20836,8
279,0.65125,19,0.42105263157894735,1.0,0.4074074074074074,0.017921146953405017,0.017921146953405017,1.3319656747903235,0.9597249188183189,0.09,27,20838,8
175,0.78125,1,1.0,0.9615384615384616,0.6052631578947368,0.05142857142857143,0.05714285714285714,0.0,0.0,0.0725,24,20839,8
317,0.60375,23,0.43478260869565216,0.9767441860465116,0.38461538461538464,0.0,0.04416403785488959,1.1396098446213334,1.0225715409655907,0.13125,32,20840,8
658,0.1775,38,0.5,0.9880952380952381,0.4253731343283582,0.00303951367781155,0.04711246200607903,1.021944442637988,1.132049332613197,0.2525,33,20841,8
849,0.06125000000000003,44,0.5681818181818182,0.9316239316239316,0.43455497382198954,0.001177856301531213,0.0353356890459364,1.1450053242745533,1.1339906695833422,0.37125,40,20842,8
828,0.03499999999999992,60,0.31666666666666665,0.9801980198019802,0.4117647058823529,0.013285024154589372,0.06038647342995169,1.2045286871306873,1.1675587230179127,0.3225,30,20844,8
559,0.30125,37,0.43243243243243246,1.0,0.4090909090909091,0.0,0.025044722719141325,1.283404508750111,1.1468323604949224,0.21125,34,20846,8
538,0.3275,34,0.5588235294117647,0.96,0.46774193548387094,0.0,0.00929368029739777,1.3221492772987133,1.1750545286687266,0.16,35,20847,8
847,0.05875000000000008,48,0.5416666666666666,0.9907407407407407,0.4105263157894737,0.0011806375442739079,0.0059031877213695395,1.3855111270857285,1.2399100366512616,0.27125,30,20848,8
848,0.06000000000000005,32,0.875,1.0,0.5321637426900585,0.0,0.015330188679245283,1.400435074172287,1.1608582496105475,0.2675,44,20849,8
236,0.7050000000000001,14,0.5,1.0,0.48936170212765956,0.025423728813559324,0.05084745762711865,1.009479666789993,0.8532412204192954,0.105,31,20850,8
451,0.43625,30,0.5333333333333333,1.0,0.40625,0.0022172949002217295,0.028824833702882482,1.3073244173751755,1.0235887532070422,0.1525,32,20851,8
526,0.3425,36,0.3888888888888889,0.9833333333333333,0.42016806722689076,0.0019011406844106464,0.009505703422053232,0.9908614353540193,1.0915821062833642,0.24625,40,20852,8
517,0.35375,22,0.6363636363636364,0.9571428571428572,0.392,0.013539651837524178,0.09864603481624758,1.0618485255713437,0.9986626682973755,0.23875,32,20853,8
380,0.525,26,0.38461538461538464,0.9772727272727273,0.38235294117647056,0.013157894736842105,0.013157894736842105,1.061570478374427,1.1750219679494323,0.19,40,20856,8
577,0.27875000000000005,43,0.3953488372093023,0.9876543209876543,0.3851851851851852,0.005199306759098787,0.09358752166377816,1.1067668333856127,1.0934752988225445,0.2225,36,20857,8
847,0.05875000000000008,56,0.42857142857142855,0.9846153846153847,0.5603864734299517,0.0023612750885478157,0.010625737898465172,1.4382101995303895,1.2246335261726011,0.2925,43,20859,8
504,0.37,26,0.5769230769230769,0.9850746268656716,0.40540540540540543,0.011904761904761904,0.007936507936507936,1.1271412709087614,1.223323413899092,0.22375,36,20860,8
512,0.36,29,0.5172413793103449,1.0,0.3565217391304348,0.00390625,0.033203125,1.0703146791129439,1.0896244392055818,0.19875,40,20861,8
757,0.053749999999999964,62,0.3064516129032258,0.9821428571428571,0.48823529411764705,0.001321003963011889,0.018494055482166448,1.1256943419739902,1.2726855161874882,0.3,45,20862,8
516,0.355,32,0.46875,0.9866666666666667,0.45132743362831856,0.007751937984496124,0.046511627906976744,1.3139332812987776,1.1504208157433964,0.1875,36,20863,8
828,0.03499999999999992,53,0.4528301886792453,0.9658119658119658,0.5282051282051282,0.0024154589371980675,0.007246376811594203,1.377268402990537,1.3009090588722214,0.24875,38,20865,8
765,0.043749999999999956,59,0.288135593220339,0.9908256880733946,0.3795180722891566,0.00261437908496732,0.01437908496732026,1.3051305822464736,1.1989530650626226,0.28,37,20866,8
772,0.03500000000000003,70,0.18571428571428572,0.9914529914529915,0.43005181347150256,0.0012953367875647669,0.038860103626943004,1.2757091088517307,1.2679376204913937,0.2725,36,20869,8
289,0.6387499999999999,18,0.3888888888888889,1.0,0.4264705882352941,0.006920415224913495,0.020761245674740483,1.0429290749318092,0.8810389009469194,0.13875,31,20870,8
65,0.91875,4,0.5,1.0,0.6875,0.06153846153846154,0.015384615384615385,1.1861221340388004,0.427709558959559,0.03125,20,20871,8
609,0.23875000000000002,43,0.37209302325581395,0.974025974025974,0.39864864864864863,0.0016420361247947454,0.029556650246305417,1.323827818180124,1.1496719884512312,0.2775,38,20872,8
506,0.36750000000000005,5,1.0,1.0,0.6513761467889908,0.11067193675889328,0.08695652173913043,0.9681974069352005,0.6381951715348778,0.21375,32,20874,8
712,0.10999999999999999,32,0.71875,0.956989247311828,0.35714285714285715,0.0014044943820224719,0.004213483146067416,1.5899564123397005,1.1498825248825253,0.225,37,20876,8
613,0.23375,36,0.5555555555555556,0.9880952380952381,0.48360655737704916,0.024469820554649267,0.01631321370309951,1.031728043667647,1.1384821941310674,0.235,40,20877,8
681,0.14875000000000005,26,0.6538461538461539,1.0,0.3522727272727273,0.002936857562408223,0.033773861967694566,1.484134988835945,1.1364275679566267,0.24625,35,20878,8
630,0.21250000000000002,24,0.7083333333333334,0.9692307692307692,0.4083333333333333,0.0,0.006349206349206349,0.9619145566152529,1.0207297612976072,0.30125,40,20879,8
795,0.006249999999999978,34,0.7352941176470589,0.9911504424778761,0.40641711229946526,0.0025157232704402514,0.04025157232704402,1.3087100246008339,1.0822922616821287,0.26625,28,20881,8
765,0.043749999999999956,54,0.4074074074074074,0.9880952380952381,0.3708609271523179,0.013071895424836602,0.01699346405228758,1.0332583794838406,1.242385524554793,0.31375,38,20882,8
476,0.405,29,0.4482758620689655,0.9636363636363636,0.34951456310679613,0.0,0.025210084033613446,1.3809666269033953,1.0146954955657717,0.1775,36,20883,8
682,0.14749999999999996,36,0.6944444444444444,0.9104477611940298,0.43333333333333335,0.007331378299120235,0.002932551319648094,1.271258552188593,1.1502133598728586,0.2525,43,20884,8
340,0.575,15,0.6666666666666666,0.9512195121951219,0.35294117647058826,0.0,0.020588235294117647,0.9178577109861341,0.9413656769013817,0.13625,34,20885,8
491,0.38625,4,1.0,0.974025974025974,0.6229508196721312,0.03054989816700611,0.034623217922606926,1.034338902394458,0.7260612073112074,0.18375,32,20887,8
704,0.12,42,0.47619047619047616,0.961038961038961,0.34965034965034963,0.0014204545454545455,0.014204545454545454,1.1291974499709692,1.274645285706611,0.33,50,20888,8
530,0.3375,28,0.6428571428571429,1.0,0.44144144144144143,0.0,0.016981132075471698,1.0380661303496965,1.1173873399503265,0.21,40,20889,8
517,0.35375,20,0.95,1.0,0.4090909090909091,0.007736943907156673,0.017408123791102514,1.0119094126879642,1.043068629593556,0.225,40,20892,8
413,0.48375,24,0.4166666666666667,0.9454545454545454,0.42696629213483145,0.009685230024213076,0.04116222760290557,1.254004936743125,1.0449803087743563,0.165,37,20893,8
736,0.07999999999999996,43,0.4418604651162791,0.9545454545454546,0.36507936507936506,0.04619565217391304,0.02717391304347826,1.2783121608057446,1.1329651611302383,0.27625,36,20894,8
524,0.345,33,0.45454545454545453,0.9848484848484849,0.330188679245283,0.0,0.015267175572519083,1.2262209409059697,1.1676288208671104,0.2025,40,20895,8
185,0.76875,18,0.16666666666666666,1.0,0.4666666666666667,0.0,0.06486486486486487,0.8434235457858215,0.7515579321717905,0.09125,30,20896,8
245,0.69375,23,0.08695652173913043,1.0,0.75,0.0,0.0163265306122449,1.4791530042860466,0.9270875662278687,0.08125,32,20897,8
848,0.06000000000000005,45,0.5777777777777777,0.98,0.3711340206185567,0.01179245283018868,0.03891509433962264,1.2141634825550995,1.4027507741118646,0.37375,44,20898,8
758,0.05249999999999999,47,0.40425531914893614,0.9919354838709677,0.34673366834170855,0.0,0.030343007915567283,1.3885643583957867,1.1993200362851524,0.26,37,20899,8
612,0.235,29,0.7241379310344828,0.9875,0.4154929577464789,0.014705882352941176,0.006535947712418301,1.3936830831064875,1.2531816275258751,0.20625,42,20900,8
703,0.12124999999999997,59,0.3050847457627119,0.9647058823529412,0.6344827586206897,0.004267425320056899,0.05689900426742532,1.1469979391276808,1.1454987041876517,0.3075,40,20901,8
674,0.15749999999999997,34,0.6764705882352942,0.9702970297029703,0.45098039215686275,0.02373887240356083,0.03560830860534125,1.2935828445816169,1.1968697332969098,0.22625,40,20902,8
650,0.1875,26,0.8076923076923077,0.9642857142857143,0.4126984126984127,0.007692307692307693,0.052307692307692305,1.52916744374709,1.1700750484963052,0.2175,30,20904,8
807,0.008750000000000036,48,0.4375,0.9925373134328358,0.5543478260869565,0.0,0.0161090458488228,1.3562602566953823,1.1844366648354245,0.26625,34,20905,8
407,0.49124999999999996,26,0.46153846153846156,0.9,0.5494505494505495,0.0,0.012285012285012284,1.3709674939538221,1.0942277463084422,0.11625,44,20906,8
741,0.07374999999999998,50,0.42,0.9568965517241379,0.467005076142132,0.021592442645074223,0.043184885290148446,1.323754747769833,1.1100493079311369,0.2675,36,20907,8
388,0.515,28,0.32142857142857145,0.9811320754716981,0.5783132530120482,0.0,0.007731958762886598,1.003234823076109,1.0386356452194438,0.1475,35,20908,8
848,0.06000000000000005,44,0.6136363636363636,0.9710144927536232,0.44390243902439025,0.0011792452830188679,0.01768867924528302,1.5252942726149583,1.3442134171339088,0.26125,34,20909,8
363,0.54625,22,0.5454545454545454,0.9833333333333333,0.5113636363636364,0.0743801652892562,0.027548209366391185,1.2247671461340244,0.9890739547854458,0.1325,32,20910,8
465,0.41874999999999996,37,0.21621621621621623,0.9836065573770492,0.4019607843137255,0.017204301075268817,0.034408602150537634,0.9969359541506492,0.9810328204305558,0.23,40,20911,8
528,0.33999999999999997,22,0.9090909090909091,0.9710144927536232,0.39215686274509803,0.0,0.015151515151515152,1.1997829495814896,1.1854936593071494,0.18875,34,20913,8
702,0.12250000000000005,45,0.4666666666666667,0.9904761904761905,0.375,0.0014245014245014246,0.014245014245014245,1.1813847897445549,1.2084343042626866,0.26375,40,20914,8
849,0.06125000000000003,70,0.32857142857142857,0.967479674796748,0.3719806763285024,0.009422850412249705,0.07656065959952886,0.9939167660212819,1.1760255630770298,0.385,40,20915,8
800,0.0,33,0.7575757575757576,0.9809523809523809,0.39779005524861877,0.00125,0.015,1.244753483143119,1.2875974551178533,0.30375,37,20916,8
490,0.38749999999999996,41,0.24390243902439024,0.9855072463768116,0.37623762376237624,0.0,0.07959183673469387,1.1866950743452827,1.0617406205661328,0.2025,38,20917,8
387,0.51625,4,0.75,1.0,0.5844155844155844,0.06459948320413436,0.09043927648578812,0.9854171754171754,0.6256313131313131,0.1275,29,20918,8
235,0.70625,19,0.15789473684210525,0.9736842105263158,0.5416666666666666,0.0,0.05531914893617021,1.432439228002504,0.9051924958699572,0.08625,34,20919,8
547,0.31625000000000003,17,0.7647058823529411,0.984375,0.4842105263157895,0.007312614259597806,0.027422303473491772,1.1279687428480116,0.920129878332323,0.18875,32,20920,8
847,0.05875000000000008,47,0.6382978723404256,0.9494949494949495,0.4514285714285714,0.011806375442739079,0.018890200708382526,1.1322532593101078,1.2995724744067836,0.3675,43,20921,8
285,0.64375,15,0.6666666666666666,1.0,0.45454545454545453,0.0035087719298245615,0.031578947368421054,0.8739332995929384,0.8644585107115362,0.1275,37,20922,8
585,0.26875000000000004,29,0.5862068965517241,0.987012987012987,0.5283018867924528,0.0017094017094017094,0.02564102564102564,1.2700893374419657,1.018626343194656,0.16625,34,20923,8
234,0.7075,12,0.5,0.9666666666666667,0.6470588235294118,0.0,0.01282051282051282,0.8262266421590294,0.8212426772111023,0.12375,29,20924,8
426,0.4675,24,0.6666666666666666,0.9423076923076923,0.4895833333333333,0.002347417840375587,0.014084507042253521,1.456878269636109,0.8809776995043292,0.13375,30,20925,8
731,0.08625000000000005,48,0.4375,1.0,0.3288590604026846,0.0013679890560875513,0.017783857729138167,1.1038399169317243,1.1840528052648673,0.32,47,20926,8
